instant,timestamp,hr,actual,prediction,residual
16026,2012-11-05 10:00,10,142,133.32599541717292,-8.6740045828270809
16027,2012-11-05 11:00,11,150,151.82683420081909,1.8268342008190928
16028,2012-11-05 12:00,12,244,171.40808536307415,-72.59191463692585
16029,2012-11-05 13:00,13,222,183.46515533406088,-38.534844665939119
16030,2012-11-05 14:00,14,196,196.1515269055493,0.15152690554930359
16031,2012-11-05 15:00,15,231,203.8673594546982,-27.132640545301797
16032,2012-11-05 16:00,16,360,198.83409871079471,-161.16590128920529
16033,2012-11-05 17:00,17,638,193.4080205551802,-444.5919794448198
16034,2012-11-05 18:00,18,542,200.33821828090703,-341.66178171909297
16035,2012-11-05 19:00,19,372,194.9121401252925,-177.0878598747075
16036,2012-11-05 20:00,20,241,202.43123497577875,-38.56876502422125
16037,2012-11-05 21:00,21,152,197.5947119305379,45.594711930537898
16038,2012-11-05 22:00,22,115,190.09910024322426,75.099100243224257
16039,2012-11-05 23:00,23,53,182.80022625457329,129.80022625457329
16040,2012-11-06 00:00,0,19,16.864527879286385,-2.1354721207136151
16041,2012-11-06 01:00,1,8,24.187543016724277,16.187543016724277
16042,2012-11-06 02:00,2,2,21.262904309033587,19.262904309033587
16043,2012-11-06 03:00,3,4,23.818866753800108,19.818866753800108
16044,2012-11-06 04:00,4,7,21.287045457820483,14.287045457820483
16045,2012-11-06 05:00,5,41,38.268159330013219,-2.7318406699867808
16046,2012-11-06 06:00,6,149,35.441560478846782,-113.55843952115322
16047,2012-11-06 07:00,7,387,36.22342493271529,-350.77657506728474
16048,2012-11-06 08:00,8,588,49.498693628963139,-538.50130637103689
16049,2012-11-06 09:00,9,363,85.974195793060062,-277.02580420693994
16050,2012-11-06 10:00,10,230,126.39136933627825,-103.60863066372175
16051,2012-11-06 11:00,11,216,146.76500395296085,-69.234996047039147
16052,2012-11-06 12:00,12,248,153.69520167868771,-94.30479832131229
16053,2012-11-06 13:00,13,278,165.0976745418991,-112.9023254581009
16054,2012-11-06 14:00,14,240,189.41363852331727,-50.586361476682725
16055,2012-11-06 15:00,15,272,179.74370481677488,-92.25629518322512
16056,2012-11-06 16:00,16,402,186.08500541774231,-215.91499458225769
16057,2012-11-06 17:00,17,627,173.95337875340402,-453.04662124659598
16058,2012-11-06 18:00,18,497,173.88325041522029,-323.11674958477971
16059,2012-11-06 19:00,19,371,175.85031573522735,-195.14968426477265
16060,2012-11-06 20:00,20,228,173.41653429577195,-54.583465704228047
16061,2012-11-06 21:00,21,151,189.90679089972946,38.906790899729458
16062,2012-11-06 22:00,22,153,196.64090891240789,43.640908912407895
16063,2012-11-06 23:00,23,205,203.57110663813475,-1.4288933618652493
16064,2012-11-07 00:00,0,283,44.569376358128238,-238.43062364187176
16065,2012-11-07 01:00,1,92,35.593786249489227,-56.406213750510773
16066,2012-11-07 02:00,2,74,52.182740695585167,-21.817259304414833
16067,2012-11-07 03:00,3,11,66.800859452120477,55.800859452120477
16068,2012-11-07 04:00,4,9,73.534319479184688,64.534319479184688
16069,2012-11-07 05:00,5,27,80.661254903574175,53.661254903574175
16070,2012-11-07 06:00,6,118,73.460420771447374,-44.539579228552626
16071,2012-11-07 07:00,7,319,80.488658353698426,-238.51134164630156
16072,2012-11-07 08:00,8,601,79.829632890755292,-521.17036710924469
16073,2012-11-07 09:00,9,368,86.759830616482134,-281.24016938351787
16074,2012-11-07 10:00,10,178,107.62432250139996,-70.375677498600041
16075,2012-11-07 11:00,11,147,137.00145874506211,-9.9985412549378907
16076,2012-11-07 12:00,12,212,139.69520753648081,-72.304792463519192
16077,2012-11-07 13:00,13,181,146.42866756354502,-34.571332436454981
16078,2012-11-07 14:00,14,161,154.04646025616972,-6.9535397438302766
16079,2012-11-07 15:00,15,198,160.58384057018554,-37.416159429814456
16080,2012-11-07 16:00,16,273,167.90685570762344,-105.09314429237656
16081,2012-11-07 17:00,17,517,175.03379113201294,-341.96620886798706
16082,2012-11-07 18:00,18,465,181.76725115907715,-283.23274884092285
16083,2012-11-07 19:00,19,319,176.34117300346259,-142.65882699653741
16084,2012-11-07 20:00,20,256,202.92275022962826,-53.077249770371736
16085,2012-11-07 21:00,21,126,209.65621025669245,83.656210256692447
16086,2012-11-07 22:00,22,60,196.83698862545629,136.83698862545629
16087,2012-11-07 23:00,23,40,180.37087317028571,140.37087317028571
16088,2012-11-08 00:00,0,15,28.46750881071398,13.46750881071398
16089,2012-11-08 01:00,1,12,59.481614684236149,47.481614684236149
16090,2012-11-08 02:00,2,6,71.146525229126127,65.146525229126127
16091,2012-11-08 04:00,4,10,92.890921424436655,82.890921424436655
16092,2012-11-08 05:00,5,35,105.04668923756182,70.046689237561822
16093,2012-11-08 06:00,6,124,117.59527446239801,-6.4047255376019905
16094,2012-11-08 07:00,7,423,124.87920109532214,-298.12079890467783
16095,2012-11-08 08:00,8,668,143.08526232378148,-524.91473767621846
16096,2012-11-08 09:00,9,275,160.59697995433743,-114.40302004566257
16097,2012-11-08 10:00,10,161,167.33109796701589,6.3310979670158929
16098,2012-11-08 11:00,11,171,191.08984671156867,20.089846711568669
16099,2012-11-08 12:00,12,235,220.76110252480339,-14.238897475196609
16100,2012-11-08 13:00,13,228,251.12735992155569,23.127359921555694
16101,2012-11-08 14:00,14,182,258.05755764728258,76.057557647282579
16102,2012-11-08 15:00,15,233,264.98775537300941,31.987755373009406
16103,2012-11-08 16:00,16,339,269.1223940812398,-69.877605918760196
16104,2012-11-08 17:00,17,592,261.62678239392613,-330.37321760607387
16105,2012-11-08 18:00,18,507,261.85143161092924,-245.14856838907076
16106,2012-11-08 19:00,19,373,256.42535345531473,-116.57464654468527
16107,2012-11-08 20:00,20,245,260.29755448186654,15.297554481866541
16108,2012-11-08 21:00,21,233,245.40945730454555,12.409457304545555
16109,2012-11-08 22:00,22,161,236.04104978419548,75.041049784195479
16110,2012-11-08 23:00,23,87,235.87288158948755,148.87288158948755
16111,2012-11-09 00:00,0,55,70.663866685612277,15.663866685612277
16112,2012-11-09 01:00,1,20,63.46303255348549,43.46303255348549
16113,2012-11-09 02:00,2,12,70.196492580549673,58.196492580549673
16114,2012-11-09 03:00,3,9,78.207102684885427,69.207102684885427
16115,2012-11-09 04:00,4,14,84.744482998901262,70.744482998901262
16116,2012-11-09 05:00,5,27,78.630809876388838,51.630809876388838
16117,2012-11-09 06:00,6,131,55.4268060389862,-75.5731939610138
16118,2012-11-09 07:00,7,341,62.553083477761447,-278.44691652223855
16119,2012-11-09 08:00,8,693,103.69759847800556,-589.3024015219944
16120,2012-11-09 09:00,9,327,126.13336000976753,-200.86663999023247
16121,2012-11-09 10:00,10,197,144.43811908036531,-52.561880919634689
16122,2012-11-09 11:00,11,251,169.48010854758087,-81.519891452419131
16123,2012-11-09 12:00,12,262,200.53396091123105,-61.466039088768952
16124,2012-11-09 13:00,13,299,219.23087940792561,-79.769120592074387
16125,2012-11-09 14:00,14,274,225.47348216675456,-48.526517833245435
16126,2012-11-09 15:00,15,356,236.34600925721696,-119.65399074278304
16127,2012-11-09 16:00,16,434,239.13779790515986,-194.86220209484014
16128,2012-11-09 17:00,17,654,221.94434099296339,-432.05565900703664
16129,2012-11-09 18:00,18,496,228.67845900564183,-267.3215409943582
16130,2012-11-09 19:00,19,361,159.56484550077633,-201.43515449922367
16131,2012-11-09 20:00,20,255,182.49821293177899,-72.501787068221006
16132,2012-11-09 21:00,21,199,163.47170667667407,-35.528293323325926
16133,2012-11-09 22:00,22,163,180.45347853448106,17.453478534481064
16134,2012-11-09 23:00,23,162,162.21260710279819,0.21260710279818795
16135,2012-11-10 00:00,0,122,9.8023198984780606,-112.19768010152194
16136,2012-11-10 01:00,1,76,1.0234674885016091,-74.976532511498391
16137,2012-11-10 02:00,2,44,13.709181074375806,-30.290818925624194
16138,2012-11-10 03:00,3,20,14.294307829581641,-5.7056921704183594
16139,2012-11-10 04:00,4,6,-2.0148164170543055,-8.0148164170543055
16140,2012-11-10 05:00,5,10,10.572857312295639,0.57285731229563908
16141,2012-11-10 06:00,6,16,-5.834306790864531,-21.834306790864531
16142,2012-11-10 07:00,7,71,18.775776760126234,-52.224223239873766
16143,2012-11-10 08:00,8,146,64.654346593919172,-81.345653406080828
16144,2012-11-10 09:00,9,259,104.27913668270982,-154.7208633172902
16145,2012-11-10 10:00,10,350,137.60535092211299,-212.39464907788701
16146,2012-11-10 11:00,11,466,145.22314361473772,-320.77685638526225
16147,2012-11-10 12:00,12,606,195.57398858601516,-410.42601141398484
16148,2012-11-10 13:00,13,651,232.04949075011208,-418.95050924988789
16149,2012-11-10 14:00,14,627,249.07035111243283,-377.92964888756717
16150,2012-11-10 15:00,15,567,234.67311120334705,-332.32688879665295
16151,2012-11-10 16:00,16,605,262.93074656388654,-342.06925343611346
16152,2012-11-10 17:00,17,501,243.46492777593707,-257.5350722240629
16153,2012-11-10 18:00,18,359,214.11193268106183,-144.88806731893817
16154,2012-11-10 19:00,19,283,232.71146930684642,-50.288530693153575
16155,2012-11-10 20:00,20,192,227.08865345256925,35.088653452569247
16156,2012-11-10 21:00,21,220,198.8551592408167,-21.144840759183296
16157,2012-11-10 22:00,22,193,190.66586194121399,-2.3341380587860101
16158,2012-11-10 23:00,23,146,191.34902855294402,45.34902855294402
16159,2012-11-11 00:00,0,124,6.7834117038167676,-117.21658829618323
16160,2012-11-11 01:00,1,108,23.07758859472591,-84.92241140527409
16161,2012-11-11 02:00,2,70,3.1600010430549617,-66.839998956945038
16162,2012-11-11 03:00,3,48,26.984449770623655,-21.015550229376345
16163,2012-11-11 04:00,4,11,28.257171492727366,17.257171492727366
16164,2012-11-11 05:00,5,12,17.801602962762928,5.801602962762928
16165,2012-11-11 06:00,6,19,24.437681118917169,5.437681118917169
16166,2012-11-11 07:00,7,68,27.622287178571128,-40.377712821428872
16167,2012-11-11 08:00,8,119,44.74118739741607,-74.25881260258393
16168,2012-11-11 09:00,9,273,82.401890427651551,-190.59810957234845
16169,2012-11-11 10:00,10,405,117.69219172560989,-287.30780827439014
16170,2012-11-11 11:00,11,504,162.58164040631263,-341.41835959368734
16171,2012-11-11 12:00,12,585,202.50861466690986,-382.49138533309014
16172,2012-11-11 13:00,13,686,227.84538168931223,-458.15461831068774
16173,2012-11-11 14:00,14,654,276.67715973475049,-377.32284026524951
16174,2012-11-11 15:00,15,724,263.8188495990006,-460.1811504009994
16175,2012-11-11 16:00,16,653,255.03999718902423,-397.96000281097577
16176,2012-11-11 17:00,17,493,255.95899000393069,-237.04100999606931
16177,2012-11-11 18:00,18,405,256.34737906047388,-148.65262093952612
16178,2012-11-11 19:00,19,277,231.85947651479421,-45.14052348520579
16179,2012-11-11 20:00,20,200,213.18669916688657,13.186699166886569
16180,2012-11-11 21:00,21,171,211.14573513914218,40.145735139142175
16181,2012-11-11 22:00,22,134,204.04294086353957,70.04294086353957
16182,2012-11-11 23:00,23,109,210.97313858926643,101.97313858926643
16183,2012-11-12 00:00,0,49,50.989693772789494,1.9896937727894937
16184,2012-11-12 01:00,1,30,42.603658774524121,12.603658774524121
16185,2012-11-12 02:00,2,20,49.337118801588332,29.337118801588332
16186,2012-11-12 03:00,3,4,56.267316527315174,52.267316527315174
16187,2012-11-12 04:00,4,4,62.903394683469429,58.903394683469429
16188,2012-11-12 05:00,5,24,42.298212164900633,18.298212164900633
16189,2012-11-12 06:00,6,71,49.916004857525365,-21.083995142474635
16190,2012-11-12 07:00,7,264,62.503678586875338,-201.49632141312466
16191,2012-11-12 08:00,8,540,86.223338826914343,-453.77666117308564
16192,2012-11-12 09:00,9,397,87.869015113232436,-309.13098488676758
16193,2012-11-12 10:00,10,266,128.48292635511328,-137.51707364488672
16194,2012-11-12 11:00,11,367,157.46724518706438,-209.53275481293562
16195,2012-11-12 12:00,12,419,192.46276892983587,-226.53723107016413
16196,2012-11-12 13:00,13,420,219.57429192875051,-200.42570807124949
16197,2012-11-12 14:00,14,444,220.55223609566738,-223.44776390433262
16198,2012-11-12 15:00,15,382,213.44944182006481,-168.55055817993519
16199,2012-11-12 16:00,16,434,219.79074242103223,-214.20925757896777
16200,2012-11-12 17:00,17,596,227.50657497018113,-368.49342502981887
16201,2012-11-12 18:00,18,551,205.7818915684897,-345.2181084315103
16202,2012-11-12 19:00,19,353,218.1667369537858,-134.8332630462142
16203,2012-11-12 20:00,20,304,211.26068037684581,-92.739319623154188
16204,2012-11-12 21:00,21,155,231.63431499352845,76.634314993528449
16205,2012-11-12 22:00,22,112,224.92433812963688,112.92433812963688
16206,2012-11-12 23:00,23,63,238.00352711283637,175.00352711283637
16207,2012-11-13 00:00,0,23,63.799669541875033,40.799669541875033
16208,2012-11-13 01:00,1,5,38.342508690601818,33.342508690601818
16209,2012-11-13 02:00,2,11,20.488726275623833,9.4887262756238329
16210,2012-11-13 03:00,3,5,26.829368890977008,21.829368890977008
16211,2012-11-13 04:00,4,9,45.193079313585216,36.193079313585216
16212,2012-11-13 05:00,5,18,33.853836103674496,15.853836103674496
16213,2012-11-13 06:00,6,50,46.854190092232145,-3.1458099077678554
16214,2012-11-13 07:00,7,107,41.172422885944542,-65.827577114055458
16215,2012-11-13 08:00,8,211,48.102620611671412,-162.8973793883286
16216,2012-11-13 09:00,9,110,66.76110858946646,-43.23889141053354
16217,2012-11-13 10:00,10,94,78.975827754602051,-15.024172245397949
16218,2012-11-13 11:00,11,155,100.73074295047164,-54.269257049528363
16219,2012-11-13 12:00,12,196,131.05791184271021,-64.942088157289788
16220,2012-11-13 13:00,13,218,152.77373853406601,-65.226261465933987
16221,2012-11-13 14:00,14,203,186.38798169765053,-16.612018302349469
16222,2012-11-13 15:00,15,217,210.31047028174342,-6.6895297182565798
16223,2012-11-13 16:00,16,310,210.89559703694925,-99.104402963050745
16224,2012-11-13 17:00,17,608,188.67330773601711,-419.32669226398286
16225,2012-11-13 18:00,18,559,195.11264819350873,-363.88735180649127
16226,2012-11-13 19:00,19,356,196.1886322169498,-159.8113677830502
16227,2012-11-13 20:00,20,223,196.77375897215563,-26.226241027844367
16228,2012-11-13 21:00,21,187,203.70395669788249,16.703956697882489
16229,2012-11-13 22:00,22,135,184.63836193826378,49.638361938263785
16230,2012-11-13 23:00,23,84,191.371821965328,107.371821965328
16231,2012-11-14 00:00,0,24,31.879234417086252,7.8792344170862521
16232,2012-11-14 01:00,1,12,25.071217696670544,13.071217696670544
16233,2012-11-14 02:00,2,1,32.001415422397372,31.001415422397372
16234,2012-11-14 03:00,3,5,29.07677671470671,24.07677671470671
16235,2012-11-14 04:00,4,6,21.973982439104105,15.973982439104105
16236,2012-11-14 05:00,5,39,28.904180164830962,-10.095819835169038
16237,2012-11-14 06:00,6,146,49.670632193224634,-96.329367806775366
16238,2012-11-14 07:00,7,415,57.190385029325171,-357.80961497067483
16239,2012-11-14 08:00,8,691,93.763927049946275,-597.23607295005377
16240,2012-11-14 09:00,9,332,115.11993418871359,-216.88006581128641
16241,2012-11-14 10:00,10,171,141.30803601755395,-29.691963982446055
16242,2012-11-14 11:00,11,151,140.05945544423713,-10.94054455576287
16243,2012-11-14 12:00,12,240,157.283802136226,-82.716197863773999
16244,2012-11-14 13:00,13,214,177.84676783495152,-36.153232165048479
16245,2012-11-14 14:00,14,181,183.99133073725631,2.9913307372563054
16246,2012-11-14 15:00,15,260,191.90390098506788,-68.096099014932122
16247,2012-11-14 16:00,16,321,185.69218800603127,-135.30781199396873
16248,2012-11-14 17:00,17,583,181.24782438688717,-401.75217561311285
16249,2012-11-14 18:00,18,567,180.49075906741984,-386.50924093258016
16250,2012-11-14 19:00,19,396,182.94868165566214,-213.05131834433786
16251,2012-11-14 20:00,20,267,189.38802211315374,-77.611977886846262
16252,2012-11-14 21:00,21,213,188.23748139636112,-24.762518603638881
16253,2012-11-14 22:00,22,173,179.45862898638472,6.4586289863847242
16254,2012-11-14 23:00,23,87,157.72719695368778,70.72719695368778
16255,2012-11-15 00:00,0,34,13.158024717727216,-20.841975282272784
16256,2012-11-15 01:00,1,16,20.77581741035192,4.7758174103519195
16257,2012-11-15 02:00,2,7,18.734853382607611,11.734853382607611
16258,2012-11-15 03:00,3,2,25.174193840099207,23.174193840099207
16259,2012-11-15 04:00,4,5,48.107561271101901,43.107561271101901
16260,2012-11-15 05:00,5,37,69.463568409869239,32.463568409869239
16261,2012-11-15 06:00,6,147,69.098662516498635,-77.901337483501365
16262,2012-11-15 07:00,7,410,75.636042830514469,-334.3639571694855
16263,2012-11-15 08:00,8,646,90.254161587049794,-555.74583841295021
16264,2012-11-15 09:00,9,323,103.33269258463498,-219.66730741536503
16265,2012-11-15 10:00,10,153,100.50609373346852,-52.493906266531482
16266,2012-11-15 11:00,11,166,123.14534159489864,-42.854658405101361
16267,2012-11-15 12:00,12,213,134.35173474506163,-78.648265254938366
16268,2012-11-15 13:00,13,217,162.60937010560107,-54.390629894398927
16269,2012-11-15 14:00,14,201,169.93238524303896,-31.067614756961035
16270,2012-11-15 15:00,15,217,169.37139963662003,-47.628600363379974
16271,2012-11-15 16:00,16,342,172.02540193791071,-169.97459806208929
16272,2012-11-15 17:00,17,563,179.15233736230022,-383.84766263769978
16273,2012-11-15 18:00,18,573,185.88579738936443,-387.11420261063557
16274,2012-11-15 19:00,19,386,178.58692340071343,-207.41307659928657
16275,2012-11-15 20:00,20,285,185.3210414133919,-99.678958586608104
16276,2012-11-15 21:00,21,224,176.54218900341547,-47.457810996584527
16277,2012-11-15 22:00,22,153,183.86520414085334,30.865204140853336
16278,2012-11-15 23:00,23,125,200.15938103176248,75.159381031762479
16279,2012-11-16 00:00,0,65,31.008036763151637,-33.991963236848363
16280,2012-11-16 01:00,1,21,33.36791949486971,12.36791949486971
16281,2012-11-16 02:00,2,9,31.424995323649597,22.424995323649597
16282,2012-11-16 03:00,3,6,47.522434515896038,41.522434515896038
16283,2012-11-16 04:00,4,5,54.256552528574503,49.256552528574503
16284,2012-11-16 05:00,5,36,61.088710397777149,25.088710397777149
16285,2012-11-16 06:00,6,130,75.510091455649814,-54.489908544350186
16286,2012-11-16 07:00,7,367,82.931146449611902,-284.0688535503881
16287,2012-11-16 08:00,8,711,103.50086077934291,-607.49913922065707
16288,2012-11-16 09:00,9,351,124.07123309468815,-226.92876690531185
